function,ncalls,tottime,cumtime
core.py:23:strip_units,2,1.292e-06,1.875e-06
_interpolate.py:167:_do_extrapolate,1,2.5000000000000004e-07,4.5800000000000005e-07
_interpolate.py:544:_evaluate,1,6.5410000000000006e-06,0.000329333
_interpolate.py:536:_call_spline,1,1.7920000000000002e-06,0.000308375
_sparse.py:10:issparse,1,3.75e-07,3.9167e-05
lapack.py:927:get_lapack_funcs,1,2.5410000000000003e-06,1.7e-05
_util.py:1032:normalize_axis_index,1,4.59e-07,4.59e-07
blas.py:395:getter,1,4.75e-06,2.2125000000000002e-05
_bsplines.py:1040:_convert_string_aliases,2,5.01e-07,1.126e-06
_bsplines.py:21:_get_dtype,3,1.3750000000000002e-06,6e-06
_bsplines.py:1051:_process_deriv_spec,2,1.7490000000000001e-06,5.708e-06
_bsplines.py:541:_ensure_c_contiguous,1,4.59e-07,4.59e-07
_bsplines.py:255:construct_fast,1,3.1670000000000003e-06,3.75e-06
_bsplines.py:29:_as_float_array,3,3.7070000000000003e-06,1.5541000000000002e-05
_bsplines.py:1013:_not_a_knot,1,9.125e-06,4.0542000000000006e-05
_bsplines.py:1591:<genexpr>,1,1.542e-06,1.542e-06
_bsplines.py:1594:<genexpr>,1,4.5800000000000005e-07,4.5800000000000005e-07
~:0:<built-in method scipy.interpolate._dierckx.evaluate_spline>,1,0.000299833,0.000299833
~:0:<built-in method scipy.interpolate._dierckx._coloc>,1,0.000492583,0.000492583
_polyint.py:53:__init__,1,2.458e-06,1.4458000000000001e-05
_polyint.py:91:_prepare_x,1,1.8740000000000002e-06,4.7875000000000005e-05
_polyint.py:60:__call__,1,2.917e-06,0.000381167
_util.py:410:_asarray_validated,1,4.084e-06,4.5709000000000006e-05
_polyint.py:116:_set_yi,1,3.0420000000000003e-06,1.2e-05
_polyint.py:97:_finish_y,1,7.08e-07,1.0420000000000001e-06
_polyint.py:108:_reshape_yi,1,3.2070000000000004e-06,2.2708e-05
_polyint.py:136:_set_dtype,1,2.0000000000000003e-06,8.791000000000001e-06
core.py:162:_validate_frequency,1,5.420000000000001e-07,1.25e-06
utils.py:15:extirpolate,3,0.000936126,0.001827625
main.py:109:lombscargle,1,1.6876000000000002e-05,0.0048030830000000005
core.py:106:__init__,1,3.7490000000000004e-06,2.8208e-05
core.py:142:_validate_inputs,1,4.624e-06,1.5958000000000002e-05
utils.py:82:trig_sum,3,0.0006977060000000001,0.004343916000000001
_interpolate.py:151:_check_broadcast_up_to,1,2.4170000000000003e-06,3e-06
_interpolate.py:434:fill_value,1,4.459e-06,8.5e-06
