function,ncalls,tottime,cumtime
base_flare_detector.py:418:flux_diff,1,4.5e-06,0.0016863330000000001
base_flare_detector.py:225:flaredetect,1,3.0876e-05,0.00099225
base_flare_detector.py:157:apply_gap_correction,1,8.3625e-05,0.00021941700000000002
_pocketfft.py:58:_raw_fft,4,0.006419621,0.006421833
core.py:106:__init__,1,3.5000000000000004e-06,2.9667000000000002e-05
core.py:142:_validate_inputs,1,5.833000000000001e-06,1.8291e-05
_interpolate.py:282:__init__,1,5.3540000000000006e-05,0.0020575000000000003
_interpolate.py:559:_check_bounds,1,2.1041e-05,3.4083e-05
_util.py:410:_asarray_validated,1,4.583e-06,4.9208e-05
_bsplines.py:1369:make_interp_spline,1,0.001195751,0.001797792
_bsplines.py:473:__call__,1,4.834000000000001e-06,0.000350042
