function,ncalls,tottime,cumtime
_polyint.py:97:_finish_y,1,6.67e-07,1.0000000000000002e-06
_polyint.py:108:_reshape_yi,1,3.3350000000000003e-06,2.0792e-05
_polyint.py:136:_set_dtype,1,1.624e-06,7.666e-06
_pocketfft.py:58:_raw_fft,7,0.006469294,0.0064734580000000005
utils.py:15:extirpolate,3,0.0019380450000000002,0.0031008330000000003
core.py:162:_validate_frequency,1,7.09e-07,1.3750000000000002e-06
main.py:109:lombscargle,1,1.8501e-05,0.007934667000000001
core.py:106:__init__,1,3.834e-06,2.7458e-05
core.py:142:_validate_inputs,1,3.875e-06,1.5833000000000002e-05
utils.py:82:trig_sum,3,0.001920082,0.007138915
_interpolate.py:282:__init__,1,4.5167e-05,0.004658000000000001
_interpolate.py:151:_check_broadcast_up_to,1,2.5410000000000003e-06,3.0830000000000004e-06
_interpolate.py:434:fill_value,1,4.126e-06,8.750000000000001e-06
_interpolate.py:559:_check_bounds,1,1.0291e-05,1.4458000000000001e-05
base_flare_detector.py:162:apply_gap_correction,1,0.00038354100000000005,0.000629167
base_flare_detector.py:196:detrend_flux,1,0.00016075,0.010068750000000001
base_flare_detector.py:469:flare_energy,1,7.92e-07,8.33e-07
base_flare_detector.py:484:flux_diff,1,6.166000000000001e-06,0.002053833
base_flare_detector.py:185:lowpass,2,0.00014583100000000002,0.004801458000000001
base_flare_detector.py:447:_get_star_intensity_ratio,1,9.75e-06,3.9958e-05
base_flare_detector.py:516:rotation_period,1,3.1332000000000004e-05,0.008032000000000001
base_flare_detector.py:325:flaredetect_check,1,5.9990000000000005e-06,7.125e-06
base_flare_detector.py:263:flaredetect,1,3.1331e-05,0.001334083
base_flare_detector.py:218:reestimate_errors,1,0.020449771000000002,0.021554125
parse.py:469:urlsplit,2,1.1168e-05,1.7542000000000002e-05
parse.py:421:_checknetloc,2,2.91e-07,2.91e-07
_index_tricks_impl.py:344:__getitem__,1,1.5539e-05,2.3666e-05
_stride_tricks_impl.py:340:_broadcast_to,1,1.1626e-05,1.4292000000000001e-05
_function_base_impl.py:1391:diff,6,7.8292e-05,8.3292e-05
_function_base_impl.py:3857:_ureduce,1,4.125e-06,0.000673917
_function_base_impl.py:4025:_median,1,1.0542e-05,0.000669375
_npyio_impl.py:1131:loadtxt,1,8.417000000000001e-06,0.001211667
_npyio_impl.py:874:_read,1,2.0207e-05,0.001202708
_utils_impl.py:645:_median_nancheck,1,4.668e-06,1.1417000000000001e-05
_datasource.py:101:_load,6,4.416000000000001e-06,4.416000000000001e-06
_datasource.py:340:_findfile,1,5.042e-06,7.804200000000001e-05
_datasource.py:413:_sanitize_relative_path,2,7.502e-06,1.1457e-05
_datasource.py:427:exists,1,9.99e-07,1.0041000000000001e-05
<frozen posixpath>:72:join,3,7.541e-06,1.0793e-05
<frozen posixpath>:376:abspath,1,2.916e-06,7.2459e-05
_local.py:257:_parse_path,1,4.751e-06,1.025e-05
fromnumeric.py:2241:clip,3,4.75e-06,5.4416e-05
_ufunc_config.py:446:__enter__,2,3.1660000000000003e-06,5.833000000000001e-06
_methods.py:75:_count_reduce_items,3,1.1209e-05,1.2376000000000001e-05
fromnumeric.py:69:_wrapreduction,6,9.75e-06,7.9917e-05
_methods.py:117:_mean,3,3.3499e-05,6.8083e-05
_methods.py:98:_clip,3,3.2499e-05,4.0708000000000004e-05
numeric.py:1420:normalize_axis_tuple,4,8.959e-06,1.2543e-05
numeric.py:2373:isclose,2,6.895700000000001e-05,0.00011975100000000001
numeric.py:1482:moveaxis,2,8.746e-06,2.4833e-05
function_base.py:26:linspace,2,3.5542e-05,6e-05
getlimits.py:698:__init__,6,5.917e-06,5.917e-06
base_flare_detector.py:531:process_data,1,0.00015179,0.044589542
fast_impl.py:6:lombscargle_fast,1,0.000587794,0.007754584
_bsplines.py:1369:make_interp_spline,1,0.0034807550000000003,0.004174959000000001
_bsplines.py:473:__call__,1,4.291e-06,0.000374209
